Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Sales_Amount,Profit,Year,Month,Month_Name,YearMonth,Profit_Margin,Revenue_Tier
ORD-100235,2023-09-12,East,Office Supplies,Pen Set,10,97.3,30.1,2023,9,Sep,2023-09,30.94,Mid
ORD-100236,2023-04-15,East,Office Supplies,Highlighters,1,6.24,1.78,2023,4,Apr,2023-04,28.53,Low
ORD-100237,2023-05-15,West,Office Supplies,Highlighters,4,44.29,11.0725,2023,5,May,2023-05,25.0,Low
ORD-100238,2022-12-26,North,Clothing,Dress Shirt,1,41.72,19.17,2022,12,Dec,2022-12,45.95,Low
ORD-100239,2022-09-14,South,Food & Bev,Energy Drink,8,29.04,11.53,2022,9,Sep,2022-09,39.7,Low
ORD-100240,2023-03-17,East,Office Supplies,Stapler,4,42.92,11.87,2023,3,Mar,2023-03,27.66,Low
ORD-100241,2024-04-20,East,Office Supplies,Notebook,2,20.56,8.43,2024,4,Apr,2024-04,41.0,Low
ORD-100242,2024-02-25,West,Electronics,Mouse,2,27.84,5.22,2024,2,Feb,2024-02,18.75,Low
ORD-100243,2023-01-04,West,Furniture,Filing Cabinet,4,128.76,37.47,2023,1,Jan,2023-01,29.1,Mid
ORD-100244,2022-06-19,East,Electronics,Monitor,5,179.5,38.15,2022,6,Jun,2022-06,21.25,High
ORD-100245,2024-07-22,West,Electronics,Keyboard,1,44.29,11.0725,2024,7,Jul,2024-07,25.0,Low
ORD-100246,2023-04-07,East,Food & Bev,Energy Drink,10,38.6,18.07,2023,4,Apr,2023-04,46.81,Low
ORD-100247,2023-07-10,East,Furniture,Sofa,4,281.88,63.39,2023,7,Jul,2023-07,22.49,High
ORD-100248,2023-01-27,West,Electronics,Keyboard,1,23.21,3.61,2023,1,Jan,2023-01,15.55,Low
ORD-100249,2022-10-01,North,Office Supplies,Highlighters,6,31.98,10.0,2022,10,Oct,2022-10,31.27,Low
ORD-100250,2022-10-04,West,Clothing,Jeans,3,106.8,52.57,2022,10,Oct,2022-10,49.22,Mid
ORD-100251,2022-11-10,East,Electronics,Mouse,1,12.23,2.51,2022,11,Nov,2022-11,20.52,Low
ORD-100252,2024-10-24,Central,Office Supplies,Highlighters,3,44.29,11.0725,2024,10,Oct,2024-10,25.0,Low
ORD-100253,2023-06-10,Central,Furniture,Lamp,4,101.08,34.96,2023,6,Jun,2023-06,34.59,Mid
ORD-100254,2022-09-12,South,Office Supplies,Stapler,4,46.6,18.54,2022,9,Sep,2022-09,39.79,Low
ORD-100255,2023-07-25,West,Food & Bev,Green Tea,1,5.39,2.46,2023,7,Jul,2023-07,45.64,Low
ORD-100256,2023-09-20,East,Food & Bev,Coffee Beans,1,13.25,6.49,2023,9,Sep,2023-09,48.98,Low
ORD-100257,2022-12-07,East,Food & Bev,Energy Drink,4,14.2,4.92,2022,12,Dec,2022-12,34.65,Low
ORD-100258,2023-04-07,North,Furniture,Standing Desk,3,318.57,77.68,2023,4,Apr,2023-04,24.38,High
ORD-100259,2022-12-15,East,Food & Bev,Coffee Beans,1,14.31,6.57,2022,12,Dec,2022-12,45.91,Low
ORD-100260,2024-11-14,South,Furniture,Sofa,2,146.72,53.96,2024,11,Nov,2024-11,36.78,Mid
ORD-100261,2023-05-13,East,Office Supplies,Tape,3,15.0,4.91,2023,5,May,2023-05,32.73,Low
ORD-100262,2023-06-21,West,Food & Bev,Energy Drink,2,7.24,3.05,2023,6,Jun,2023-06,42.13,Low
ORD-100263,2024-01-23,East,Clothing,Dress Shirt,3,115.74,57.6,2024,1,Jan,2024-01,49.77,Mid
ORD-100264,2024-09-17,South,Office Supplies,Printer Paper,3,16.5,6.63,2024,9,Sep,2024-09,40.18,Low
ORD-100265,2022-08-19,East,Food & Bev,Green Tea,2,9.16,3.52,2022,8,Aug,2022-08,38.43,Low
ORD-100266,2023-05-18,East,Office Supplies,Pen Set,4,41.56,15.79,2023,5,May,2023-05,37.99,Low
ORD-100267,2023-08-12,West,Office Supplies,Printer Paper,1,6.21,2.02,2023,8,Aug,2023-08,32.53,Low
ORD-100268,2023-08-20,East,Food & Bev,Coffee Beans,8,88.72,37.32,2023,8,Aug,2023-08,42.06,Mid
ORD-100269,2024-02-27,South,Electronics,Tablet,6,348.0,93.68,2024,2,Feb,2024-02,26.92,High
ORD-100270,2023-11-22,West,Food & Bev,Green Tea,2,10.68,3.2,2023,11,Nov,2023-11,29.96,Low
ORD-100271,2022-10-12,East,Furniture,Bookshelf,3,125.43,40.12,2022,10,Oct,2022-10,31.99,Mid
ORD-100272,2023-01-20,Central,Office Supplies,Pen Set,1,7.01,2.1,2023,1,Jan,2023-01,29.96,Low
ORD-100273,2022-07-17,South,Office Supplies,Highlighters,1,5.96,2.43,2022,7,Jul,2022-07,40.77,Low
ORD-100274,2023-05-12,North,Food & Bev,Green Tea,1,6.29,2.56,2023,5,May,2023-05,40.7,Low
ORD-100275,2023-01-30,Central,Furniture,Bookshelf,3,133.5,38.1,2023,1,Jan,2023-01,28.54,Mid
ORD-100276,2023-06-12,Central,Electronics,Headphones,1,28.61,6.54,2023,6,Jun,2023-06,22.86,Low
ORD-100277,2023-01-23,West,Electronics,Headphones,2,45.06,8.28,2023,1,Jan,2023-01,18.38,Low
ORD-100278,2023-07-29,Central,Electronics,Laptop,1,134.13,34.67,2023,7,Jul,2023-07,25.85,Mid
ORD-100279,2022-12-26,South,Furniture,Lamp,4,83.44,27.5,2022,12,Dec,2022-12,32.96,Mid
ORD-100280,2022-09-16,Central,Furniture,Standing Desk,2,213.7,75.15,2022,9,Sep,2022-09,35.17,High
ORD-100281,2023-07-27,Central,Clothing,Jeans,4,128.84,70.92,2023,7,Jul,2023-07,55.05,Mid
ORD-100282,2023-01-27,West,Office Supplies,Highlighters,1,4.53,1.26,2023,1,Jan,2023-01,27.81,Low
ORD-100283,2023-03-30,East,Food & Bev,Coffee Beans,4,52.84,15.99,2023,3,Mar,2023-03,30.26,Mid
ORD-100284,2022-08-25,South,Office Supplies,Pen Set,4,32.56,10.69,2022,8,Aug,2022-08,32.83,Low
ORD-100285,2023-02-11,North,Food & Bev,Protein Bar,1,1.78,0.82,2023,2,Feb,2023-02,46.07,Low
ORD-100286,2022-11-12,North,Electronics,Keyboard,5,97.55,22.21,2022,11,Nov,2022-11,22.77,Mid
ORD-100287,2022-11-29,Central,Clothing,Dress Shirt,1,45.24,16.72,2022,11,Nov,2022-11,36.96,Low
ORD-100288,2022-09-23,West,Food & Bev,Green Tea,2,12.1,5.88,2022,9,Sep,2022-09,48.6,Low
ORD-100289,2023-03-16,South,Clothing,Blazer,10,641.0,327.42,2023,3,Mar,2023-03,51.08,Premium
ORD-100290,2022-05-13,Central,Office Supplies,Highlighters,3,13.62,3.6,2022,5,May,2022-05,26.43,Low
ORD-100291,2024-05-23,North,Office Supplies,Notebook,2,25.76,7.92,2024,5,May,2024-05,30.75,Low
ORD-100292,2023-06-29,South,Clothing,Sneakers,2,121.98,50.21,2023,6,Jun,2023-06,41.16,Mid
ORD-100293,2023-01-15,South,Clothing,Sneakers,1,58.52,20.02,2023,1,Jan,2023-01,34.21,Mid
ORD-100294,2023-04-05,South,Office Supplies,Notebook,2,23.74,8.91,2023,4,Apr,2023-04,37.53,Low
ORD-100295,2023-03-18,East,Food & Bev,Green Tea,8,45.44,20.1,2023,3,Mar,2023-03,44.23,Low
ORD-100296,2023-09-25,North,Office Supplies,Tape,5,19.05,5.78,2023,9,Sep,2023-09,30.34,Low
ORD-100297,2023-10-01,East,Office Supplies,Notebook,2,18.92,5.84,2023,10,Oct,2023-10,30.87,Low
ORD-100298,2024-03-31,South,Office Supplies,Printer Paper,4,21.04,8.03,2024,3,Mar,2024-03,38.17,Low
ORD-100299,2022-10-05,North,Clothing,Boots,2,112.28,46.94,2022,10,Oct,2022-10,41.81,Mid
ORD-100300,2024-08-10,West,Clothing,Blazer,2,102.98,33.19,2024,8,Aug,2024-08,32.23,Mid
ORD-100301,2023-09-11,Central,Electronics,Tablet,4,279.52,79.27,2023,9,Sep,2023-09,28.36,High
ORD-100302,2022-09-26,West,Electronics,Tablet,2,136.3,24.92,2022,9,Sep,2022-09,18.28,Mid
ORD-100303,2023-02-26,South,Office Supplies,Pen Set,1,8.49,3.15,2023,2,Feb,2023-02,37.1,Low
ORD-100304,2023-08-24,West,Clothing,Blazer,1,75.38,37.34,2023,8,Aug,2023-08,49.54,Mid
ORD-100305,2023-08-18,North,Electronics,Mouse,1,11.49,1.82,2023,8,Aug,2023-08,15.84,Low
ORD-100306,2022-08-26,East,Furniture,Sofa,1,97.93,22.59,2022,8,Aug,2022-08,23.07,Mid
ORD-100307,2023-05-23,West,Food & Bev,Coffee Beans,4,59.8,24.17,2023,5,May,2023-05,40.42,Mid
ORD-100308,2023-09-02,East,Office Supplies,Highlighters,4,22.4,7.57,2023,9,Sep,2023-09,33.79,Low
ORD-100309,2023-04-25,East,Clothing,Blazer,3,172.23,59.1,2023,4,Apr,2023-04,34.31,High
ORD-100310,2023-09-19,West,Food & Bev,Protein Bar,6,13.44,5.4,2023,9,Sep,2023-09,40.18,Low
ORD-100311,2024-08-22,South,Electronics,Smartphone,2,139.28,26.54,2024,8,Aug,2024-08,19.06,Mid
ORD-100312,2023-07-11,East,Food & Bev,Sparkling Water,1,2.25,0.74,2023,7,Jul,2023-07,32.89,Low
ORD-100313,2023-05-28,North,Electronics,Webcam,4,98.4,21.17,2023,5,May,2023-05,21.51,Mid
ORD-100314,2023-07-19,North,Furniture,Bookshelf,1,42.61,15.22,2023,7,Jul,2023-07,35.72,Low
ORD-100315,2024-06-08,East,Clothing,Boots,1,63.47,27.71,2024,6,Jun,2024-06,43.66,Mid
ORD-100316,2023-10-16,South,Food & Bev,Coffee Beans,3,44.88,15.35,2023,10,Oct,2023-10,34.2,Low
ORD-100317,2023-11-15,West,Electronics,Headphones,6,176.22,27.19,2023,11,Nov,2023-11,15.43,High
ORD-100318,2022-08-24,Central,Electronics,Keyboard,1,20.69,5.0,2022,8,Aug,2022-08,24.17,Low
ORD-100319,2023-09-27,Central,Office Supplies,Printer Paper,2,11.94,3.96,2023,9,Sep,2023-09,33.17,Low
ORD-100320,2022-11-01,Central,Furniture,Standing Desk,3,290.52,67.06,2022,11,Nov,2022-11,23.08,High
ORD-100321,2024-02-06,West,Clothing,Sneakers,4,217.68,126.83,2024,2,Feb,2024-02,58.26,High
ORD-100322,2024-01-26,East,Electronics,Webcam,2,35.52,9.74,2024,1,Jan,2024-01,27.42,Low
ORD-100323,2022-08-04,West,Electronics,Keyboard,1,18.44,3.82,2022,8,Aug,2022-08,20.72,Low
ORD-100324,2023-08-16,Central,Electronics,Headphones,3,71.4,15.24,2023,8,Aug,2023-08,21.34,Mid
ORD-100325,2023-05-01,North,Electronics,Keyboard,5,77.0,12.14,2023,5,May,2023-05,15.77,Mid
ORD-100326,2022-05-04,East,Furniture,Filing Cabinet,1,37.52,8.92,2022,5,May,2022-05,23.77,Low
ORD-100327,2023-10-17,West,Office Supplies,Notebook,2,17.64,5.47,2023,10,Oct,2023-10,31.01,Low
ORD-100328,2024-08-23,West,Food & Bev,Energy Drink,3,9.93,3.18,2024,8,Aug,2024-08,32.02,Low
ORD-100329,2022-11-06,Central,Clothing,T-Shirt,2,26.02,10.92,2022,11,Nov,2022-11,41.97,Low
ORD-100330,2024-07-21,West,Furniture,Lamp,2,39.2,9.05,2024,7,Jul,2024-07,23.09,Low
ORD-100331,2024-07-31,Central,Food & Bev,Protein Bar,3,7.32,2.56,2024,7,Jul,2024-07,34.97,Low
ORD-100332,2023-07-25,South,Office Supplies,Pen Set,2,17.5,6.32,2023,7,Jul,2023-07,36.11,Low
ORD-100333,2023-07-06,West,Food & Bev,Protein Bar,2,4.88,1.57,2023,7,Jul,2023-07,32.17,Low
ORD-100334,2023-05-31,Central,Office Supplies,Binder,3,24.15,6.62,2023,5,May,2023-05,27.41,Low
ORD-100335,2024-01-13,North,Furniture,Bookshelf,4,165.28,44.4,2024,1,Jan,2024-01,26.86,High
ORD-100336,2022-10-09,West,Clothing,Dress Shirt,1,43.18,24.18,2022,10,Oct,2022-10,56.0,Low
ORD-100337,2023-07-29,East,Clothing,Dress Shirt,2,73.94,38.18,2023,7,Jul,2023-07,51.64,Mid
ORD-100338,2023-07-09,West,Food & Bev,Coffee Beans,2,20.78,10.55,2023,7,Jul,2023-07,50.77,Low
ORD-100339,2023-08-06,West,Office Supplies,Printer Paper,2,11.84,4.2,2023,8,Aug,2023-08,35.47,Low
ORD-100340,2023-05-31,Central,Clothing,T-Shirt,2,35.3,15.47,2023,5,May,2023-05,43.82,Low
ORD-100341,2024-03-02,Central,Office Supplies,Tape,1,3.6,1.21,2024,3,Mar,2024-03,33.61,Low
ORD-100342,2022-04-18,Central,Clothing,Boots,2,118.76,67.11,2022,4,Apr,2022-04,56.51,Mid
ORD-100343,2024-01-23,West,Food & Bev,Granola Mix,3,16.38,6.0,2024,1,Jan,2024-01,36.63,Low
ORD-100344,2023-02-25,Central,Clothing,Blazer,1,77.94,41.99,2023,2,Feb,2023-02,53.87,Mid
ORD-100345,2024-06-19,South,Clothing,Jacket,3,44.29,11.0725,2024,6,Jun,2024-06,25.0,Low
ORD-100346,2022-08-04,West,Office Supplies,Pen Set,4,36.04,12.52,2022,8,Aug,2022-08,34.74,Low
ORD-100347,2023-11-01,North,Office Supplies,Highlighters,2,10.98,4.02,2023,11,Nov,2023-11,36.61,Low
ORD-100348,2023-01-16,North,Food & Bev,Sparkling Water,5,11.55,5.57,2023,1,Jan,2023-01,48.23,Low
ORD-100349,2024-01-22,North,Office Supplies,Notebook,2,19.66,5.98,2024,1,Jan,2024-01,30.42,Low
ORD-100350,2023-08-31,South,Clothing,Blazer,2,114.2,66.16,2023,8,Aug,2023-08,57.93,Mid
ORD-100351,2023-08-20,West,Food & Bev,Protein Bar,1,2.5,0.97,2023,8,Aug,2023-08,38.8,Low
ORD-100352,2023-07-31,West,Office Supplies,Printer Paper,1,7.03,2.91,2023,7,Jul,2023-07,41.39,Low
ORD-100353,2024-02-09,Central,Office Supplies,Binder,3,24.75,10.65,2024,2,Feb,2024-02,43.03,Low
ORD-100354,2023-02-11,West,Clothing,Jacket,2,76.5,25.07,2023,2,Feb,2023-02,32.77,Mid
ORD-100355,2024-06-10,East,Electronics,Keyboard,2,36.12,5.96,2024,6,Jun,2024-06,16.5,Low
ORD-100356,2024-06-29,North,Electronics,Laptop,3,483.57,132.38,2024,6,Jun,2024-06,27.38,High
ORD-100357,2023-08-07,South,Clothing,Jacket,6,311.52,101.69,2023,8,Aug,2023-08,32.64,High
ORD-100358,2022-11-27,West,Office Supplies,Stapler,3,32.85,14.09,2022,11,Nov,2022-11,42.89,Low
ORD-100359,2023-09-25,Central,Office Supplies,Stapler,3,35.43,14.5,2023,9,Sep,2023-09,40.93,Low
ORD-100360,2022-12-20,South,Furniture,Office Chair,6,354.78,103.73,2022,12,Dec,2022-12,29.24,High
ORD-100361,2023-11-16,North,Clothing,Sneakers,5,233.45,99.75,2023,11,Nov,2023-11,42.73,High
ORD-100362,2022-05-27,Central,Electronics,Laptop,4,593.56,150.49,2022,5,May,2022-05,25.35,Premium
ORD-100363,2023-10-21,Central,Electronics,Mouse,1,14.18,2.28,2023,10,Oct,2023-10,16.08,Low
ORD-100364,2023-07-26,North,Electronics,Monitor,1,46.0,11.83,2023,7,Jul,2023-07,25.72,Low
ORD-100365,2023-05-13,North,Food & Bev,Energy Drink,2,6.02,1.87,2023,5,May,2023-05,31.06,Low
ORD-100366,2023-06-12,East,Electronics,Tablet,2,44.29,11.0725,2023,6,Jun,2023-06,25.0,Low
ORD-100367,2023-07-14,East,Office Supplies,Notebook,3,29.7,12.1,2023,7,Jul,2023-07,40.74,Low
ORD-100368,2023-02-03,North,Furniture,Filing Cabinet,1,35.9,8.32,2023,2,Feb,2023-02,23.18,Low
ORD-100369,2023-02-28,West,Food & Bev,Coffee Beans,2,24.16,6.77,2023,2,Feb,2023-02,28.02,Low
ORD-100370,2024-01-02,Central,Office Supplies,Binder,4,27.52,11.27,2024,1,Jan,2024-01,40.95,Low
ORD-100371,2023-06-17,North,Food & Bev,Granola Mix,5,35.1,14.91,2023,6,Jun,2023-06,42.48,Low
ORD-100372,2023-09-30,West,Office Supplies,Tape,3,15.54,5.54,2023,9,Sep,2023-09,35.65,Low
ORD-100373,2024-04-25,East,Clothing,Boots,4,207.28,99.98,2024,4,Apr,2024-04,48.23,High
ORD-100374,2022-11-10,South,Electronics,Smartphone,1,103.34,28.28,2022,11,Nov,2022-11,27.37,Mid
ORD-100375,2022-07-10,West,Clothing,T-Shirt,6,90.18,41.53,2022,7,Jul,2022-07,46.05,Mid
ORD-100376,2024-07-25,North,Furniture,Standing Desk,1,102.05,23.9,2024,7,Jul,2024-07,23.42,Mid
ORD-100377,2024-01-25,South,Clothing,Jeans,2,69.34,26.99,2024,1,Jan,2024-01,38.92,Mid
ORD-100378,2022-12-20,East,Furniture,Lamp,2,34.8,10.1,2022,12,Dec,2022-12,29.02,Low
ORD-100379,2024-07-30,West,Clothing,Sneakers,10,603.5,229.53,2024,7,Jul,2024-07,38.03,Premium
ORD-100380,2023-06-09,East,Office Supplies,Stapler,2,30.7,8.93,2023,6,Jun,2023-06,29.09,Low
ORD-100381,2024-02-15,North,Furniture,Bookshelf,1,44.29,11.0725,2024,2,Feb,2024-02,25.0,Low
ORD-100382,2023-05-01,South,Food & Bev,Protein Bar,3,6.18,3.16,2023,5,May,2023-05,51.13,Low
ORD-100383,2023-08-08,West,Furniture,Lamp,1,22.77,5.45,2023,8,Aug,2023-08,23.94,Low
ORD-100384,2024-01-23,West,Food & Bev,Granola Mix,4,28.88,11.91,2024,1,Jan,2024-01,41.24,Low
ORD-100385,2022-05-13,South,Food & Bev,Energy Drink,4,14.12,5.41,2022,5,May,2022-05,38.31,Low
ORD-100386,2024-10-28,West,Clothing,Sneakers,1,49.0,27.6,2024,10,Oct,2024-10,56.33,Low
ORD-100387,2023-05-31,East,Electronics,Headphones,3,66.81,10.8,2023,5,May,2023-05,16.17,Mid
ORD-100388,2024-03-03,West,Furniture,Lamp,10,204.8,58.33,2024,3,Mar,2024-03,28.48,High
ORD-100389,2023-01-06,Central,Electronics,Smartphone,8,551.92,139.76,2023,1,Jan,2023-01,25.32,Premium
ORD-100390,2023-08-07,North,Electronics,Laptop,3,370.98,92.35,2023,8,Aug,2023-08,24.89,High
ORD-100391,2024-03-01,South,Food & Bev,Protein Bar,4,7.32,3.64,2024,3,Mar,2024-03,49.73,Low
ORD-100392,2023-01-27,West,Food & Bev,Sparkling Water,4,10.0,3.29,2023,1,Jan,2023-01,32.9,Low
ORD-100393,2023-06-09,North,Clothing,Boots,3,167.31,92.43,2023,6,Jun,2023-06,55.24,High
ORD-100394,2024-04-02,South,Clothing,Boots,3,197.52,70.3,2024,4,Apr,2024-04,35.59,High
ORD-100395,2023-05-15,East,Food & Bev,Green Tea,1,4.54,1.27,2023,5,May,2023-05,27.97,Low
ORD-100396,2022-01-30,Central,Food & Bev,Coffee Beans,1,11.84,3.97,2022,1,Jan,2022-01,33.53,Low
ORD-100397,2023-09-04,South,Office Supplies,Printer Paper,4,27.32,11.05,2023,9,Sep,2023-09,40.45,Low
ORD-100398,2023-05-08,South,Food & Bev,Coffee Beans,1,10.88,5.66,2023,5,May,2023-05,52.02,Low
ORD-100399,2022-11-13,East,Food & Bev,Granola Mix,3,15.93,7.17,2022,11,Nov,2022-11,45.01,Low
ORD-100400,2023-11-13,Central,Electronics,Laptop,1,126.02,24.34,2023,11,Nov,2023-11,19.31,Mid
ORD-100401,2024-02-13,North,Food & Bev,Sparkling Water,2,4.32,2.18,2024,2,Feb,2024-02,50.46,Low
ORD-100402,2024-01-25,Central,Clothing,Blazer,3,212.04,82.48,2024,1,Jan,2024-01,38.9,High
ORD-100403,2023-11-22,South,Food & Bev,Coffee Beans,2,30.96,13.88,2023,11,Nov,2023-11,44.83,Low
ORD-100404,2022-04-09,South,Food & Bev,Coffee Beans,2,25.88,12.88,2022,4,Apr,2022-04,49.77,Low
ORD-100405,2023-08-04,North,Clothing,Sneakers,4,225.44,76.95,2023,8,Aug,2023-08,34.13,High
ORD-100406,2023-06-22,West,Food & Bev,Protein Bar,2,4.38,1.55,2023,6,Jun,2023-06,35.39,Low
ORD-100407,2023-03-07,East,Food & Bev,Granola Mix,2,10.92,3.47,2023,3,Mar,2023-03,31.78,Low
ORD-100408,2024-02-18,West,Furniture,Lamp,4,77.0,24.09,2024,2,Feb,2024-02,31.29,Mid
ORD-100409,2023-03-05,North,Clothing,T-Shirt,3,39.3,15.43,2023,3,Mar,2023-03,39.26,Low
ORD-100410,2024-01-05,West,Clothing,Sneakers,2,117.98,39.34,2024,1,Jan,2024-01,33.34,Mid
ORD-100411,2023-09-24,West,Furniture,Office Chair,2,96.3,36.59,2023,9,Sep,2023-09,38.0,Mid
ORD-100412,2022-03-24,West,Clothing,Blazer,10,597.8,335.95,2022,3,Mar,2022-03,56.2,Premium
ORD-100413,2023-11-05,North,Food & Bev,Energy Drink,8,21.6,9.87,2023,11,Nov,2023-11,45.69,Low
ORD-100414,2023-02-06,South,Electronics,Laptop,2,251.92,54.86,2023,2,Feb,2023-02,21.78,High
ORD-100415,2022-07-22,West,Office Supplies,Notebook,1,11.18,4.91,2022,7,Jul,2022-07,43.92,Low
ORD-100416,2023-11-05,West,Electronics,Webcam,2,35.66,8.51,2023,11,Nov,2023-11,23.86,Low
ORD-100417,2022-02-04,East,Clothing,Jeans,3,100.14,38.29,2022,2,Feb,2022-02,38.24,Mid
ORD-100418,2022-03-05,North,Office Supplies,Pen Set,2,18.0,7.96,2022,3,Mar,2022-03,44.22,Low
ORD-100419,2023-07-25,South,Office Supplies,Notebook,1,11.32,5.0,2023,7,Jul,2023-07,44.17,Low
ORD-100420,2023-10-09,South,Clothing,Jacket,3,152.25,56.78,2023,10,Oct,2023-10,37.29,High
ORD-100421,2024-03-17,West,Furniture,Standing Desk,2,225.1,79.98,2024,3,Mar,2024-03,35.53,High
ORD-100422,2023-10-13,East,Office Supplies,Binder,2,20.78,7.48,2023,10,Oct,2023-10,36.0,Low
ORD-100423,2022-05-13,North,Furniture,Filing Cabinet,3,109.65,41.02,2022,5,May,2022-05,37.41,Mid
ORD-100424,2022-12-26,North,Electronics,Laptop,1,163.8,34.41,2022,12,Dec,2022-12,21.01,High
ORD-100425,2023-06-28,East,Electronics,Tablet,2,119.98,24.55,2023,6,Jun,2023-06,20.46,Mid
ORD-100426,2023-12-26,South,Food & Bev,Granola Mix,2,11.56,4.05,2023,12,Dec,2023-12,35.03,Low
ORD-100427,2024-03-15,North,Electronics,Laptop,4,520.08,142.93,2024,3,Mar,2024-03,27.48,Premium
ORD-100428,2023-05-30,East,Furniture,Bookshelf,3,100.98,28.98,2023,5,May,2023-05,28.7,Mid
ORD-100429,2022-04-25,Central,Office Supplies,Stapler,1,14.65,4.95,2022,4,Apr,2022-04,33.79,Low
ORD-100430,2023-12-21,East,Office Supplies,Highlighters,1,5.35,1.43,2023,12,Dec,2023-12,26.73,Low
ORD-100431,2023-10-09,South,Furniture,Office Chair,1,50.72,12.35,2023,10,Oct,2023-10,24.35,Mid
ORD-100432,2024-06-01,West,Clothing,Dress Shirt,2,44.29,11.0725,2024,6,Jun,2024-06,25.0,Low
ORD-100433,2023-03-06,East,Clothing,Jeans,2,60.56,31.98,2023,3,Mar,2023-03,52.81,Mid
ORD-100434,2024-05-04,West,Food & Bev,Green Tea,2,9.72,3.46,2024,5,May,2024-05,35.6,Low
ORD-100435,2024-03-14,East,Clothing,Dress Shirt,1,43.28,23.42,2024,3,Mar,2024-03,54.11,Low
ORD-100436,2023-10-29,East,Clothing,Blazer,3,165.99,60.32,2023,10,Oct,2023-10,36.34,High
ORD-100437,2023-07-25,West,Food & Bev,Coffee Beans,5,65.35,22.95,2023,7,Jul,2023-07,35.12,Mid
ORD-100438,2022-12-31,North,Electronics,Webcam,5,95.85,16.09,2022,12,Dec,2022-12,16.79,Mid
ORD-100439,2022-12-29,West,Electronics,Smartphone,1,70.08,12.96,2022,12,Dec,2022-12,18.49,Mid
ORD-100440,2023-11-04,East,Office Supplies,Stapler,2,25.04,9.8,2023,11,Nov,2023-11,39.14,Low
ORD-100441,2022-09-20,East,Electronics,Headphones,2,62.08,13.92,2022,9,Sep,2022-09,22.42,Mid
ORD-100442,2023-04-30,North,Electronics,Headphones,2,45.72,8.29,2023,4,Apr,2023-04,18.13,Low
ORD-100443,2022-07-23,North,Electronics,Tablet,2,124.64,32.24,2022,7,Jul,2022-07,25.87,Mid
ORD-100444,2023-11-19,East,Food & Bev,Protein Bar,3,6.96,1.97,2023,11,Nov,2023-11,28.3,Low
ORD-100445,2023-06-04,West,Electronics,Headphones,4,106.84,27.62,2023,6,Jun,2023-06,25.85,Mid
ORD-100446,2024-01-22,Central,Clothing,T-Shirt,5,79.5,33.37,2024,1,Jan,2024-01,41.97,Mid
ORD-100447,2022-07-19,North,Clothing,Jeans,5,153.8,88.65,2022,7,Jul,2022-07,57.64,High
ORD-100448,2023-08-04,North,Electronics,Laptop,2,315.04,89.98,2023,8,Aug,2023-08,28.56,High
ORD-100449,2023-06-12,South,Food & Bev,Protein Bar,2,4.08,1.5,2023,6,Jun,2023-06,36.76,Low
ORD-100450,2023-06-23,West,Office Supplies,Stapler,3,30.75,11.81,2023,6,Jun,2023-06,38.41,Low
ORD-100451,2023-08-19,West,Office Supplies,Tape,4,17.56,7.13,2023,8,Aug,2023-08,40.6,Low
ORD-100452,2022-12-19,South,Food & Bev,Sparkling Water,3,44.29,11.0725,2022,12,Dec,2022-12,25.0,Low
ORD-100453,2023-01-29,South,Office Supplies,Binder,3,24.15,6.72,2023,1,Jan,2023-01,27.83,Low
ORD-100454,2023-06-17,West,Clothing,Dress Shirt,5,194.35,69.43,2023,6,Jun,2023-06,35.72,High
ORD-100455,2023-05-20,South,Food & Bev,Protein Bar,1,1.98,0.66,2023,5,May,2023-05,33.33,Low
ORD-100456,2024-02-08,East,Office Supplies,Notebook,1,8.85,2.88,2024,2,Feb,2024-02,32.54,Low
ORD-100457,2023-09-20,West,Furniture,Lamp,1,23.23,8.8,2023,9,Sep,2023-09,37.88,Low
ORD-100458,2023-02-03,South,Electronics,Webcam,1,23.25,5.41,2023,2,Feb,2023-02,23.27,Low
ORD-100459,2022-10-28,East,Food & Bev,Green Tea,10,60.2,27.66,2022,10,Oct,2022-10,45.95,Mid
ORD-100460,2022-06-02,South,Electronics,Headphones,1,31.14,7.09,2022,6,Jun,2022-06,22.77,Low
ORD-100461,2023-10-10,East,Furniture,Lamp,1,21.63,6.24,2023,10,Oct,2023-10,28.85,Low
ORD-100462,2024-05-03,West,Furniture,Standing Desk,4,420.52,150.88,2024,5,May,2024-05,35.88,High
ORD-100463,2023-05-12,West,Food & Bev,Protein Bar,5,13.0,3.77,2023,5,May,2023-05,29.0,Low
ORD-100464,2023-10-02,North,Electronics,Tablet,2,144.32,28.18,2023,10,Oct,2023-10,19.53,Mid
ORD-100465,2024-02-22,North,Clothing,Blazer,4,271.36,88.33,2024,2,Feb,2024-02,32.55,High
ORD-100466,2024-10-17,East,Clothing,Jeans,3,111.51,52.62,2024,10,Oct,2024-10,47.19,Mid
ORD-100467,2023-04-22,West,Clothing,T-Shirt,1,16.66,9.15,2023,4,Apr,2023-04,54.92,Low
ORD-100468,2024-03-17,West,Furniture,Whiteboard,3,89.13,26.65,2024,3,Mar,2024-03,29.9,Mid
ORD-100469,2024-03-19,Central,Furniture,Filing Cabinet,2,76.62,21.09,2024,3,Mar,2024-03,27.53,Mid
